tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
852627021767340035,2570631118,Politweecs,Politweecs,United States,Tweets and politics,,36094,20288,2014-05-29,en,en,Trump to host Italian prime minister on April 20 https://t.co/lW1Sjxi2HL,2017-04-13 20:58,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,2.0,[],[https://goo.gl/PGLClG],,
850564765235773444,4740b9b1f375bd679d01241d3ab611fba8d8ef213f746a43b0d01d1c0131f969,4740b9b1f375bd679d01241d3ab611fba8d8ef213f746a43b0d01d1c0131f969,4740b9b1f375bd679d01241d3ab611fba8d8ef213f746a43b0d01d1c0131f969,,"Stand with God, Family, Constitution & 2A. On A Mission 2Save America. LIBS R BLOCKED #WakeUpAmerica #tcot #GodBlessAmerica",,1778,1833,2013-08-06,en,en,RT @deplorablezilla: So true. We should trust Trump on this.  #SyriaStrikes  #FridayFeeling https://t.co/i3jd9ho7QJ,2017-04-08 04:23,Twitter Web Client,,,850442959115829248,True,784194284287209472,850502694150168576,absent,absent,0.0,0.0,0.0,0.0,"[SyriaStrikes, FridayFeeling]",[https://twitter.com/hrtablaze/status/850442959115829248],[784194284287209472],
797943926715990016,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,"RT @YankeeBobe: #TheFive I hope Trump steps hard on the leftist media some how , and people start to being tuff with the media instead of g…",2016-11-13 23:27,Twitter Web Client,,,,True,756925449889058817,797929690174488576,absent,absent,0.0,0.0,0.0,0.0,[TheFive],[],[756925449889058817],
832312257388371968,be762d9f6e6423c2b11320bd7b4d6abad8aed0f8a8a54f86350d0a584117eb25,be762d9f6e6423c2b11320bd7b4d6abad8aed0f8a8a54f86350d0a584117eb25,be762d9f6e6423c2b11320bd7b4d6abad8aed0f8a8a54f86350d0a584117eb25,USA,Just trying to love the life I'm living & the people in it Btw #InWoke #BLM #BlackToLive,,964,1001,2013-08-10,en,en,RT @JonRiley7: Trump tells black reporter to set up a meeting for him with Congressional Black Caucus. You know not all black folks know ea…,2017-02-16 19:34,Twitter Web Client,,,,True,435564722,832306382766559232,absent,absent,0.0,0.0,0.0,0.0,[],[],[435564722],
624939993996234754,caf105a130b8a17444728eca4a6447acb063701a86385c341f914f9fdb7eccba,caf105a130b8a17444728eca4a6447acb063701a86385c341f914f9fdb7eccba,caf105a130b8a17444728eca4a6447acb063701a86385c341f914f9fdb7eccba,USA,❤ Love my life ❤,,4486,3950,2013-08-15,en,en,No more fans #TrumpCampaignSlogans,2015-07-25 13:51,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[TrumpCampaignSlogans],[],,
790648955159900160,190df5183c66fcdf2efe5a11eb35cc827a5f0726f4788b3ee5d3aadaeeb28dbf,190df5183c66fcdf2efe5a11eb35cc827a5f0726f4788b3ee5d3aadaeeb28dbf,190df5183c66fcdf2efe5a11eb35cc827a5f0726f4788b3ee5d3aadaeeb28dbf,USA,Problem solver...,,545,637,2013-08-07,en,en,RT @PuestoLoco: Iwanka Trump getting felt up in front her Dad by a guy who runs hookers from Turkey https://t.co/M9qw6H7tu4 https://t.co/LQ…,2016-10-24 20:19,Twitter Web Client,,,,True,157099071,790539291348832256,absent,absent,0.0,0.0,0.0,0.0,[],[http://www.turkishnews.com/en/content/2010/10/02/donald-trump-pal-tevfik-arif-busted-in-turkey-for-allegedly-running-hooker-ring-aboard-yacht/],[157099071],
804239802254168064,c567f55d5430039ab5b53980a337cd6e3399e842f186e3930a92d7f2e11d27d6,c567f55d5430039ab5b53980a337cd6e3399e842f186e3930a92d7f2e11d27d6,c567f55d5430039ab5b53980a337cd6e3399e842f186e3930a92d7f2e11d27d6,USA,"Mom, Global Nail Artist, Consultant, blah,blah, I do more than paint a nail",,1006,1169,2013-07-25,en,en,"RT @BlackToLive: Trevor Noah destroys Tomi Lahren. Part 2. 'Just because Trump has supporters from KKK it doesn't mean he is in the KKK,' y…",2016-12-01 08:24,Twitter Web Client,,,,True,4840551713,804233542590955520,absent,absent,0.0,0.0,0.0,0.0,[],[],[4840551713],
841335125925330945,2591847731,Boston Today,TodayBostonMA,"Boston, USA","Boston's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM",,18560,7276,2014-06-08,en,en,President Trump is about to receive a blizzard of postcards https://t.co/RSGZASV8xa https://t.co/ZQcRNEn3F7,2017-03-13 17:08,Twibble.io,,,,False,,,absent,absent,0.0,1.0,3.0,2.0,[],[https://www.boston.com/news/local-news/2017/03/13/president-trump-is-about-to-receive-a-blizzard-of-postcards],,
725310607184928770,2587843805,KansasCityDailyNews,KansasDailyNews,"Kansas City, MO","Local news, sports, business, politics, entertainment, travel and opinion for Kansas. DM us 24/7",,29357,6720,2014-06-06,en,en,"Trump, Clinton press closer to general election showdown https://t.co/VlUnbBBrSb #news",2016-04-27 13:08,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,1.0,[news],[http://bit.ly/1MZagVe],,
729305741740236802,6791992ed85cd2e739f57d9e4f1a4d1ac119577cdece986e1e049ade25c2d793,6791992ed85cd2e739f57d9e4f1a4d1ac119577cdece986e1e049ade25c2d793,6791992ed85cd2e739f57d9e4f1a4d1ac119577cdece986e1e049ade25c2d793,USA,"People often say that motivation doesn’t last. Well, neither does bathing. That’s why we recommend it daily.",,1151,1269,2014-05-13,en,en,RT @tchop__StL: Todd got Donald Trump to admit that you can't believe anything Trump says because everything is negotiable.,2016-05-08 13:43,Twitter Web Client,,,,True,9112032,729299502964707328,absent,absent,0.0,0.0,0.0,0.0,[],[],[9112032],
839999422524211200,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @VoteTrumpPics: ""I’ve had more personal time with Trump in two months, than I had with Obama in eight years."" - @Sen_JoeManchin  #MAGA…",2017-03-10 00:40,POTUSADJT Bot,,,,True,774074669230071809,839997619187388416,absent,absent,0.0,0.0,0.0,0.0,[MAGA],[],"[774074669230071809, 234374703]",
803997720197341184,2496599688,Rita Hart,NotRitaHart,Atlanta,Lost in the moment,,5373,3905,2014-05-15,en,en,#ProbableTrumpsTweets Cheese tastes better when it comes from a block! Make America Grate Again!,2016-11-30 16:22,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,4.0,0.0,[ProbableTrumpsTweets],[],,
801848206317457408,4508630900,John Davis,TheFoundingSon,"Texas, USA","Business Owner, Proud Father, Conservative, Christian, Patriot, Gun rights, Politically Incorrect. Love my country and my family #2A #GOP #tcot #WakeUpAmerica",,47413,29429,2015-12-09,en,en,"RT @realDonaldTrump: Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Thank…",2016-11-24 18:01,TweetDeck,,,,True,25073877,801610648010575872,absent,absent,0.0,0.0,0.0,0.0,[],[],[25073877],
785757753960570880,2495567768,San Francisco Daily,DailySanFran,"San Francisco, CA","Follow for San Francisco's breaking news, special reports, entertainment and more from @DailySanFran",,22688,8375,2014-05-15,en,en,Why do evangelicals prefer Donald Trump to Hillary Clinton? https://t.co/UwlpCmb5TU,2016-10-11 08:23,twitterfeed,,,,False,,,absent,absent,0.0,1.0,0.0,0.0,[],[http://bit.ly/2e2FiLi],,
842482064368848896,4066d5682033750329f2ccae4e6bb049128ea4ab2273ecf6b9391199c0109428,4066d5682033750329f2ccae4e6bb049128ea4ab2273ecf6b9391199c0109428,4066d5682033750329f2ccae4e6bb049128ea4ab2273ecf6b9391199c0109428,,#resistance,,2727,4880,2017-03-16,en,en,"Meals on Wheels feeds 500,000 veterans every year. So that's how Trump puts America first? #budget",2017-03-16 21:05,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,5.0,7.0,[budget],[],,
854380263245271040,2570631118,Politweecs,Politweecs,United States,Tweets and politics,,36094,20288,2014-05-29,en,en,The unmistakable anatomy of a President Trump flip-flop https://t.co/houe5AwnRk,2017-04-18 17:05,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[https://goo.gl/hcxY4f],,
739938116828418048,2928870434,Newspeak Daily,NewspeakDaily,,it's never too late to reinvent the bicycle,,5816,865,2014-12-13,en,en,Trump Urges Surrogates to Rev Up Attacks on Judge  #politics,2016-06-06 21:52,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[politics],[],,
711180034799697920,12c8f1b1c918d2cecd0102e4f7fdb2771217a46750b220c1af5173d1d19d4112,12c8f1b1c918d2cecd0102e4f7fdb2771217a46750b220c1af5173d1d19d4112,12c8f1b1c918d2cecd0102e4f7fdb2771217a46750b220c1af5173d1d19d4112,USA,Veteran. Conservative. Offended? Re-read the tweet.,,728,620,2014-08-28,en,en,RT @ed_hooley: Ted Cruz Loses Support After Siding With Violent Leftists Over Donald Trump.            https://t.co/3ryYugljZv https://t.co…,2016-03-19 13:18,Twitter Web Client,,,,True,1464560094,711155393729138688,absent,absent,0.0,0.0,0.0,0.0,[],[http://sck.pm/b6w],[1464560094],
818628731619184642,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @DebAlwaystrump: BREAKING: Meryl Streep Just Got Fired From A Major Project For Lying About Trump https://t.co/675ntqRbPI,2017-01-10 01:21,Twitter Web Client,,,,True,1400943320,818613444148658176,absent,absent,0.0,0.0,0.0,0.0,[],[http://wp.me/p78T3s-uG],[1400943320],
848597049960476672,190df5183c66fcdf2efe5a11eb35cc827a5f0726f4788b3ee5d3aadaeeb28dbf,190df5183c66fcdf2efe5a11eb35cc827a5f0726f4788b3ee5d3aadaeeb28dbf,190df5183c66fcdf2efe5a11eb35cc827a5f0726f4788b3ee5d3aadaeeb28dbf,USA,Problem solver...,,545,637,2013-08-07,en,en,RT @riotwomennn: Wasn't long ago @KellyannePolls was warning about the danger of the 1000's who lap up Trump's lies. We see you  https://t.…,2017-04-02 18:04,Twitter Web Client,,,,True,16721452,841027447697100800,absent,absent,0.0,0.0,0.0,0.0,[],[],"[16721452, 471672239]",
806315304477343744,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @YoungDems4Trump: I don't think my Great Grandpa fought &amp; defeated the Nazis so the Media could call me a Nazi for loving my country lik…,2016-12-07 01:52,Twitter for Android,,,,True,3498448812,805962372519260160,absent,absent,0.0,0.0,0.0,0.0,[],[],[3498448812],
850833933386235904,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @UTHornsRawk: #SethRich was killed for the DNC LEAK. DNC Tried to blame Russia for the hack! #ThingsTrustedMoreThanTrump #AmJoy #Saturda…,2017-04-08 22:13,Twitter Web Client,,,850819530473582592,True,2746979823,850822039816593408,absent,absent,0.0,0.0,0.0,0.0,"[SethRich, ThingsTrustedMoreThanTrump, AmJoy]",[],[2746979823],
820086695357878272,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @TrumpInaugural: JOIN @realDonaldTrump at the MAGA! Welcome Celebration on January 19!   ▼▼▼ Get your FREE commemorative tickets → https…,2017-01-14 01:54,Twitter for Android,,,,True,804883120193466368,819996908768952320,absent,absent,0.0,0.0,0.0,0.0,[],[],"[25073877, 804883120193466368]",
960636021804331008,1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,United States,Activist and patriot 🇺🇸,,2071,2344,2017-09-25,en,en,"Trump has taken credit for a #StockMarket surge now he avoids to take responsibility for the fall. President without accountability, credibility and trust is the worst one but he is also a traitor that should be impeached #ImpeachTrump",2018-02-05 22:07,Twitter Web Client,,,,False,,,absent,absent,1.0,3.0,33.0,19.0,"[StockMarket, ImpeachTrump]",[],,
796373275320455168,bc52f7a091e464b1928f340c978a264354ca3f96c6e181e1b6b0834acd86d844,bc52f7a091e464b1928f340c978a264354ca3f96c6e181e1b6b0834acd86d844,bc52f7a091e464b1928f340c978a264354ca3f96c6e181e1b6b0834acd86d844,AL,countin stars,,3307,2814,2014-06-18,en,en,#ICelebrateTrumpWith great expectations,2016-11-09 15:25,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,4.0,1.0,[ICelebrateTrumpWith],[],,
791510296024145924,396b0b6914e425ca53c49b7f1d6cfe9757eb7368c04c657a09d83b19a8f1251e,396b0b6914e425ca53c49b7f1d6cfe9757eb7368c04c657a09d83b19a8f1251e,396b0b6914e425ca53c49b7f1d6cfe9757eb7368c04c657a09d83b19a8f1251e,USA,~Reagan Conservative ~Jesus Lover ~PRO-Israel ~PRO-2A ~PRO-Life ~PRO-Constitution ~Support Police & Military #RenewUS #PJNET #TCOT #CruzCrew #WakeUpAmerica,,2372,2616,2013-08-14,en,en,"RT @JoyAnnReid: And by the way, to say you cannot endorse Trump but will vote for him is the essence of cowardice. @jasoninthehouse @marcor…",2016-10-27 05:22,Twitter Web Client,,,,True,49698134,791478217634906112,absent,absent,0.0,0.0,0.0,0.0,[],[],"[17800215, 49698134]",
768031174732034048,b61d47c22efd69b47675c296d5c54e2675da8977504225327611713990b4e784,b61d47c22efd69b47675c296d5c54e2675da8977504225327611713990b4e784,b61d47c22efd69b47675c296d5c54e2675da8977504225327611713990b4e784,Atlanta,,,4636,3689,2014-06-02,en,en,RT @theclobra: #IWantCreditFor making it out of the bad side of Chicago as a young poor black woman. - Melania Trump,2016-08-23 10:24,Twitter Web Client,,,,True,2418808274,767830353427869696,absent,absent,0.0,0.0,0.0,0.0,[IWantCreditFor],[],[2418808274],
712066429399408640,9ebdcf10ebedc9abf33a34e07792e18230ecd26cea77ab0f3fcdfac11fe2116f,9ebdcf10ebedc9abf33a34e07792e18230ecd26cea77ab0f3fcdfac11fe2116f,9ebdcf10ebedc9abf33a34e07792e18230ecd26cea77ab0f3fcdfac11fe2116f,"Richmond, VA",Richmond's latest news source. Follow us for original reporting and trusted news @RichmondVoice. DM your local news tips,,3132,1779,2015-03-14,en,en,Man arrested for punching anti-Trump protester is an Air Force member,2016-03-22 00:00,twitterfeed,,,,False,,,absent,absent,0.0,1.0,0.0,5.0,[],[],,
848348702427054082,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @dcexaminer: Trump made Ivanka an assistant, Kennedy made Bobby attorney general https://t.co/nUhlAHeXF1 by @emilyjashinsky https://t.co…",2017-04-02 01:37,Twitter Web Client,,,,True,18956073,848237551953555456,absent,absent,0.0,0.0,0.0,0.0,[],[http://washex.am/2omCLEM],"[18956073, 28231540]",
858363690961125377,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @SpecialKMB1969: President @realDonaldTrump saved U.S. Taxpayers $700 million with the F-35 renegotiation.  #AmericaFirst #first100days…,2017-04-29 16:53,Twitter for Android,,,,True,272114651,858064863763058688,absent,absent,0.0,0.0,0.0,0.0,"[AmericaFirst, first100days]",[],"[272114651, 25073877]",
817197330223026177,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @mitchellvii: Morning #TrumpTrain!  One day closer!,2017-01-06 02:33,Twitter Web Client,,,,True,17980523,816958420536426496,absent,absent,0.0,0.0,0.0,0.0,[TrumpTrain],[],[17980523],
896615162093940736,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,Estados Unidos,??#POTUS #MASA #MAGA #Patriots pls READ RT Civil War is Here #Constitution #Republic #Freedom #NRA #Justice #Veteran #DTS #TermLimits DM-Call me dear ur blockd,https://t.co/4srF9ALSJp,269,969,2017-08-08,es,en,"RT JoeRodr36477397: Will the AG jeffsessions finally go after the ANTIFA terrorist groups sponsored by George Soros, or after Trump support…",2017-08-13 06:11,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],,
932798661951664128,905514350684844036,Jemisha,JemiSHaaaZzz,United States,"Teacher, Reader, Writer, Resister. #Resistance RESPECT LOVE LOYALTY",,16006,12636,2017-09-06,en,en,RT @nowthisnews: ‘He did touch my vagina through my underwear.’ — The 16 women who accused Trump of sexual assault are telling their story…,2017-11-21 02:31,Twitter Web Client,,,,True,701725963,932700851973472384,absent,absent,0.0,0.0,0.0,0.0,[],[],[701725963],
794653806403391488,73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631,73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631,73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631,USA,Constitutional Conservative #1A #2A #NRA #StandWithIsrael #TCOT #CCOT #LNYHBT #ProLife #SupportMilitary #BlueLivesMatter #SecureTheBorder #GodBlessAmerica,,1717,2099,2013-09-01,en,en,"RT @DrJillStein: Have you been trying to figure out what is with my supposed ""Trump endorsement""? Find out what really happened: https://t.…",2016-11-04 21:33,Twitter Web Client,,,,True,111216929,794630441026408448,absent,absent,0.0,0.0,0.0,0.0,[],[],[111216929],
788158812863639552,6791992ed85cd2e739f57d9e4f1a4d1ac119577cdece986e1e049ade25c2d793,6791992ed85cd2e739f57d9e4f1a4d1ac119577cdece986e1e049ade25c2d793,6791992ed85cd2e739f57d9e4f1a4d1ac119577cdece986e1e049ade25c2d793,USA,"People often say that motivation doesn’t last. Well, neither does bathing. That’s why we recommend it daily.",,1151,1269,2014-05-13,en,en,RT @samsteinhp: Monmouth U poll echoes NBC/WSJ. Big Clinton lead  Clinton 50 Trump 38,2016-10-17 23:24,Twitter Web Client,,,,True,15463671,788062226619990016,absent,absent,0.0,0.0,0.0,0.0,[],[],[15463671],
765183065111003137,1718000594,Prince Booth,Booth_Prince,Chicago,"Hey, man ⌐╦╦═─",,5323,4171,2013-09-01,en,en,RT @DanaGeezus: Those #ChildrenThinkThat they don't actually have to think before they say anything become Donald Trump when they grow up,2016-08-15 13:47,Twitter Web Client,,,,True,2882037326,765182957581656064,absent,absent,0.0,0.0,0.0,0.0,[ChildrenThinkThat],[],[2882037326],
815835841419509761,9da254eb4e8a37d4e995e2bcac5030b3b5a45cb7226221ae3cd17560e22c3531,9da254eb4e8a37d4e995e2bcac5030b3b5a45cb7226221ae3cd17560e22c3531,9da254eb4e8a37d4e995e2bcac5030b3b5a45cb7226221ae3cd17560e22c3531,USA,"ALL LIVES MATTER I'm a True Conservative Christian Patriot. I love God, I Love my Country. #pjnet #tcot #GodBlessAmerica",,1955,1378,2013-08-11,en,en,RT @TaraSetmayer: Smh.  We have to better as a country to survive this Trump presidency. This crap is out of control. This is America not R…,2017-01-02 08:23,Twitter Web Client,,,815251431225786368,True,1591400760,815252008915636224,absent,absent,0.0,0.0,0.0,0.0,[],[],[1591400760],
827860418584510464,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,RT @NewssTrump: BREAKING: Tim Kaine Calls For Civil War In America – SHOULD HE BE ARRESTED FOR THIS?! https://t.co/u3OoqKbRdJ https://t.co/…,2017-02-04 12:44,Twitter Web Client,,,,True,746875038901633024,827848716862189568,absent,absent,0.0,0.0,0.0,0.0,[],[http://VANews.co.vu/635],[746875038901633024],
782346766775492608,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @realDonaldTrump: Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!,2016-10-01 22:29,Twitter for Android,,,,True,25073877,782331741369462784,absent,absent,0.0,0.0,0.0,0.0,[],[],[25073877],
829840637025460225,3074563039,St. Louis Online,StLouisOnline,"St Louis, MO","Breaking news, weather, traffic and more for St. Louis. DM us anytime. RTs not endorsements",,10534,8576,2015-03-12,en,en,Federal appeals court refuses to reinstate Trump travel ban https://t.co/kmiNvRxP5O https://t.co/a5SrNmERVE,2017-02-09 23:53,Twibble.io,,,,False,,,absent,absent,0.0,0.0,0.0,1.0,[],[http://www.stltoday.com/news/local/federal-appeals-court-refuses-to-reinstate-trump-travel-ban/article_d10d8fd9-7c6e-5eb7-abe3-68647bfa9862.html],,
802956966486122496,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @fboLoud: #Google Inaccurate #Trump Results #Bing #DuckDuckGo Much Better #fboLoud #tcot #maga #AmericaFirst #Patriot #ycot https://t.co…,2016-11-27 19:27,Twitter for Android,,,,True,3107961830,802956376494329856,absent,absent,0.0,0.0,0.0,0.0,"[Google, Trump, Bing, DuckDuckGo, fboLoud, tcot, maga, AmericaFirst, Patriot, ycot]",[],[3107961830],
780072697849982976,2577082467,Cincinnati Today,TodayCincinnati,"Cincinnati, OH","Cincinnati's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM",,18361,5516,2014-06-02,en,en,"Ad of the Week: Donald Trump’s ‘Movement’ Ad: Positive Message, Subtle Dig https://t.co/asAp6rWSrp #news https://t.co/y9cQSesnzI",2016-09-25 15:53,Twibble.io,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[news],[http://www.nytimes.com/2016/09/25/us/politics/donald-trumps-movement-ad-positive-message-subtle-dig.html?partner=rss&emc=rss],,
701789489090457601,e20ba740a2754d39ad6fd52364a2175c57cceb6da22385e4748683c80878a7fe,e20ba740a2754d39ad6fd52364a2175c57cceb6da22385e4748683c80878a7fe,e20ba740a2754d39ad6fd52364a2175c57cceb6da22385e4748683c80878a7fe,USA,Don't want to listen to your bullshit,,765,1253,2013-08-17,en,en,RT @cirenox: #ItsTimeToPanicWhen Trump.....Anything Trump.,2016-02-22 15:23,Twitter Web Client,,,,True,1410770809,701774567463903232,absent,absent,0.0,0.0,0.0,0.0,[ItsTimeToPanicWhen],[],[1410770809],
871840373097865216,8a73099860c2a4790ae6899381c0c327462e626c02ce0d3c899ce6058135786a,8a73099860c2a4790ae6899381c0c327462e626c02ce0d3c899ce6058135786a,8a73099860c2a4790ae6899381c0c327462e626c02ce0d3c899ce6058135786a,"Denver, CO","Local news, sports, business, politics, entertainment, travel and opinion for Denver. DM us 24/7",,1219,4294,2016-11-26,en,en,Denver City Council decries “drastic cuts in safety net programs” under Trump budget proposal https://t.co/Ulw0fnNVix https://t.co/RdjSespsAD,2017-06-05 21:25,Twibble.io,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[http://www.denverpost.com/2017/06/05/denver-city-council-trump-budget-proposal/],,
